INSTALACION,0
241225,-0.02
241226,-0.02
241227,-0.02
241228,-0.02
241229,-0.02
241230,-0.02
241231,-0.10762185347861605
241232,-0.02
241233,-0.09467292400468895
241234,-0.02
241235,-0.02
241236,-0.10762185347861605
241237,-0.02
241238,-0.02
241239,-0.02
241240,-0.02
241241,-0.02
241242,-0.02
241243,-0.02
241244,-0.02
241245,-0.02
241246,-0.10762185347861605
241247,-0.02
241248,-0.02
241249,-0.02
241250,-0.02
241251,-0.02
241252,-0.02
241253,-0.02
241254,-0.02
241255,-0.02
241256,-0.02
241257,-0.02
241258,-0.02
241259,-0.02
241260,-0.02
241261,-0.02
241262,-0.02
241263,-0.08404448368564393
241264,-0.02
241265,-0.02
241266,-0.02
241267,-0.10762185347861605
241268,-0.02
241269,-0.02
241270,-0.02
241271,-0.02
241272,-0.02
241273,-0.09467292400468895
241274,-0.02
241275,-0.07133593844427463
241276,-0.02
241277,-0.02
241278,-0.02
241279,-0.10762185347861605
241280,-0.02
241281,-0.02
241282,-0.02
241283,-0.10762185347861605
241284,-0.02
241285,-0.0946431134674744
241286,-0.09719859159659625
241287,-0.10762185347861605
241288,-0.10762185347861605
241289,-0.02
241290,-0.02
241291,-0.02
241292,-0.02
241293,-0.09716512212569416
241294,-0.10762185347861605
241295,-0.02
241296,-0.02
241297,-0.09723869215584119
241298,-0.02
241299,-0.02
241300,-0.02
241301,-0.02
241302,-0.02
241303,-0.02
241304,-0.02
241305,-0.09719859159659625
241306,-0.10762185347861605
241307,-0.10762185347861605
241308,-0.02
241309,-0.02
241310,-0.02
241311,-0.02
241312,-0.02
241313,-0.02
241314,-0.02
241315,-0.02
241316,-0.02
241317,-0.02
241318,-0.02
241319,-0.02
241320,-0.02
241321,-0.10762185347861605
241322,-0.02
241323,-0.02
241324,-0.02
241325,-0.02
241326,-0.02
241327,-0.02
241328,-0.02
241329,-0.02
241330,-0.02
241331,-0.02
241332,-0.02
241333,-0.02
241334,-0.02
241335,-0.02
241336,-0.10762185347861605
241337,-0.08557553283990811
241338,-0.09465056964690031
241339,-0.02
241340,-0.02
241341,-0.02
241342,-0.02
241343,-0.02
241344,-0.044504397726538907
241345,-0.02
241346,-0.02
241347,-0.02
241348,-0.02
241349,-0.02
241350,-0.02
241351,-0.02
241352,-0.02
241353,-0.02
241354,-0.02
241355,-0.02
241356,-0.02
241357,-0.02
241358,-0.02
241359,-0.02
241360,-0.03550898670010524
241361,-0.10762185347861605
241362,-0.02
241363,-0.02
241364,-0.02
241365,-0.02
241366,-0.02
241367,-0.08301330061222648
241368,-0.06393489383226761
241369,-0.02
241370,-0.02
241371,-0.007597937676589346
241372,-0.02
241373,-0.0443608391863832
241374,-0.08562840003256571
241375,-0.02
241376,-0.02
241377,-0.02
241378,-0.02
241379,-0.10762185347861605
241380,-0.10762185347861605
241381,-0.08301330061222648
241382,-0.02
241383,-0.02
241384,-0.02
241385,-0.02
241386,-0.02
241387,-0.02
241388,-0.07116690455077171
241389,-0.02
241390,-0.02
241391,-0.02
241392,-0.02
241393,-0.02
241394,-0.02
241395,-0.02
241396,-0.02
241397,-0.08556040847283526
241398,-0.10762185347861605
241399,-0.10762185347861605
241400,-0.08301330061222648
241401,-0.09867627707915705
241402,-0.10762185347861605
241403,-0.10762185347861605
241404,-0.02
241405,-0.10762185347861605
241406,-0.02
241407,-0.02
241408,-0.02
241409,-0.09716512212569416
241410,-0.08551498334320357
241411,-0.02
241412,-0.02
241413,-0.02
241414,-0.02
241415,-0.02
241416,-0.02
241417,-0.02
241418,-0.02
241419,-0.02
241420,-0.10762185347861605
241421,-0.02
241422,-0.10762185347861605
241423,-0.08301330061222648
241424,-0.02
241425,-0.032920862983153235
241426,-0.10762185347861605
241427,-0.02
241428,-0.02
241429,-0.10762185347861605
241430,-0.08301330061222648
241431,-0.02
241432,-0.10762185347861605
241433,-0.09719859159659625
241435,-0.10762185347861605
241436,-0.10762185347861605
241437,-0.10762185347861605
241438,-0.10762185347861605
241439,-0.02
241440,-0.02
241441,-0.02
241442,-0.10762185347861605
241443,-0.10762185347861605
241444,-0.10762185347861605
241445,-0.10762185347861605
241447,-0.10762185347861605
241448,-0.10762185347861605
241449,-0.02
241450,-0.02
241451,-0.02
241452,-0.02
241453,-0.10762185347861605
241454,-0.02
241455,-0.10762185347861605
241456,-0.02
241457,-0.02
241458,-0.02
241459,-0.02
241460,-0.02
241461,-0.02
241462,-0.02
241463,-0.02
241464,-0.02
241465,-0.02
241466,-0.02
241467,-0.02
241468,-0.02
241469,-0.02
241470,-0.02
241471,-0.02
241472,-0.0798489385519705
241473,-0.10762185347861605
241474,-0.02
241475,-0.02
241476,-0.02
241477,-0.02
241478,-0.02
241479,-0.02
241480,-0.02
241481,-0.02
241482,-0.02
241483,-0.02
241484,-0.10762185347861605
241485,-0.02
241486,-0.02
241487,-0.02
241488,-0.02
241489,-0.02
241490,-0.02
241491,-0.02
241492,-0.10762185347861605
241493,-0.02
251693,-0.02
251694,-0.10762185347861605
251695,-0.02
251696,-0.02
251698,-0.02
251699,-0.02
251700,-0.02
251701,-0.02
251702,-0.02
251703,-0.02
251704,-0.02
251705,-0.02
251706,-0.02
251707,-0.02
251708,-0.02
251709,-0.02
251710,-0.02
251711,-0.02
251712,-0.02
251713,-0.02
251714,-0.02
251715,-0.02
251716,-0.02
251717,-0.027674649791083184
251718,-0.02
251719,-0.02
251720,-0.02
251721,-0.02
251722,-0.02
251723,-0.02
251724,-0.02
251725,-0.02
251726,-0.02
251727,-0.02
251728,-0.02
251729,-0.02
251730,-0.007597937676589346
251731,-0.02
251732,-0.02
251733,-0.02
251734,-0.02
251735,-0.02
251736,-0.02
251737,-0.02
251738,-0.02
251739,-0.02
251740,-0.02
251741,-0.02
251742,-0.02
251743,-0.02
251744,-0.02
251745,-0.02
251746,-0.10762185347861605
251747,-0.02
251748,-0.02
251749,-0.02
251750,-0.02
251751,-0.02
251752,-0.02
251753,-0.02
251754,-0.02
251755,-0.10762185347861605
251756,-0.02
251757,-0.02
251758,-0.02
251759,-0.02
251760,-0.02
251761,-0.02
251762,-0.02
251763,-0.02
251764,-0.02
251765,-0.02
251766,-0.02
251767,-0.02
251768,-0.02
251769,-0.02
251770,-0.02
251771,-0.10762185347861605
251772,-0.02
251773,-0.02
251774,-0.02
251775,-0.02
251776,-0.02
251777,-0.02
251778,-0.02
251779,-0.02
251780,-0.02
251781,-0.02
251782,-0.02
251783,-0.02
251784,-0.02
251785,-0.0830299555348281
251786,-0.02
251787,-0.10762185347861605
251788,-0.10762185347861605
251789,-0.02
251790,-0.02
251791,-0.02
251792,-0.02
251793,-0.02
251794,-0.02
251795,-0.02
251796,-0.02
251797,-0.02
251798,-0.02
251799,-0.02
251800,-0.02
251801,-0.10762185347861605
251802,-0.02
251803,-0.02
251804,-0.0946431134674744
251805,-0.02
251806,-0.02
251807,-0.02
251808,-0.02
251809,-0.02
251810,-0.02
251811,-0.02
251812,-0.02
251813,-0.02
251814,-0.02
251815,-0.02
251816,-0.02
251817,-0.08827537078516268
251818,-0.02
251819,-0.02
251820,-0.10762185347861605
251821,-0.02
251822,-0.02
251823,-0.02
251824,-0.02
251825,-0.02
251826,-0.10762185347861605
251827,-0.02
251828,-0.02
251829,-0.02
251830,-0.02
251831,-0.02
251832,-0.10762185347861605
251833,-0.02
251834,-0.02
251835,-0.02
251836,-0.10762185347861605
251837,-0.10762185347861605
251838,-0.02
251839,-0.02
251840,-0.02
251841,-0.02
251842,-0.02
251843,-0.02
251844,-0.02
251845,-0.10762185347861605
251846,-0.02
251847,-0.07751044367737625
251848,-0.02
251849,-0.02
251850,-0.02
251851,-0.02
251852,-0.02
251853,-0.10762185347861605
251854,-0.02
251855,-0.09705096812543408
251856,-0.02
251857,-0.02
251858,-0.02
251859,-0.02
251860,-0.02
251861,-0.02
251862,-0.02
251863,-0.02
251864,-0.02
251865,-0.02
251866,-0.02
251867,-0.02
251868,-0.02
251869,-0.10762185347861605
251870,-0.02
251871,-0.10762185347861605
251872,-0.02
251873,-0.02
251874,-0.02
251875,-0.02
251876,-0.02
251877,-0.02
251878,-0.02
251879,-0.02
251880,-0.02
251881,-0.10762185347861605
251882,-0.10762185347861605
251883,-0.02
251884,-0.0830299555348281
251885,-0.02
251886,-0.10762185347861605
251887,-0.02
251888,-0.02
251889,-0.02
251890,-0.10762185347861605
251891,-0.02
251892,-0.08302162938617884
251893,-0.02
251894,-0.02
251895,-0.02
251896,-0.02
251897,-0.0956646226736938
251898,-0.02
251899,-0.02
251900,-0.02
251901,-0.02
251902,-0.02
251903,-0.02
251904,-0.10142389077134288
251905,-0.10762185347861605
251906,-0.02
251907,-0.02
251908,-0.02
251909,-0.02
251910,-0.02
251911,-0.02
251912,-0.02
251913,-0.10762185347861605
251914,-0.02
251915,-0.02
251916,-0.02
251917,-0.02
251918,-0.10762185347861605
251919,-0.09615220569820254
251920,-0.02
251921,-0.02
251922,-0.02
251923,-0.02
251924,-0.02
251925,-0.02
251926,-0.02
251927,-0.02
273715,-0.02
273716,-0.02
273717,-0.02
273718,-0.02
273719,-0.02
273720,-0.02
273721,-0.10762185347861605
273722,-0.02
273723,-0.02
273724,-0.02
273725,-0.02
273726,-0.10762185347861605
273727,-0.02
273728,-0.10762185347861605
273729,-0.02
273731,-0.02
273732,-0.02
273733,-0.10762185347861605
273734,-0.02
273735,-0.02
273736,-0.02
273737,-0.02
273738,-0.02
273739,-0.02
273740,-0.10762185347861605
273741,-0.02
273742,-0.02
273743,-0.02
273744,-0.02
273745,-0.02
273746,-0.02
273747,-0.02
273748,-0.02
273749,-0.02
273750,-0.02
273751,-0.02
273752,-0.02
273753,-0.02
273754,-0.02
273755,-0.02
273756,-0.02
273757,-0.10762185347861605
273758,-0.10762185347861605
273759,-0.10762185347861605
273760,-0.10762185347861605
273761,-0.08568869040138412
273762,-0.02
273763,-0.09705096812543408
273764,-0.02
273765,-0.02
273766,-0.02
273767,-0.02
273768,-0.02
273769,-0.10762185347861605
273770,-0.02
273771,-0.02
273772,-0.02
273773,-0.02
273774,-0.02
273775,-0.02
273776,-0.007597937676589346
273777,-0.02
273778,-0.02
273779,-0.02
273780,-0.02
273781,-0.02
273782,-0.02
273783,-0.07133593844427463
273784,-0.10762185347861605
273785,-0.09550701058674471
273786,-0.10762185347861605
273787,-0.0946431134674744
273788,-0.09757022946367513
273789,-0.10762185347861605
273790,-0.08563594385851189
273791,-0.08645657517743688
273792,-0.10373726034662312
310460,-0.10762185347861605
310461,-0.10762185347861605
310462,-0.02
310463,-0.02
310464,-0.02
310465,-0.02
310466,-0.02
310467,-0.02
310468,-0.10038410516560159
310469,-0.02
310470,-0.02
310471,-0.02
310472,-0.02
310473,-0.10762185347861605
310474,-0.02
310475,-0.10762185347861605
310476,-0.02
310477,-0.02
310478,-0.10762185347861605
310479,-0.02
310480,-0.02
310481,-0.02
310482,-0.02
310483,-0.02
310484,-0.10762185347861605
310485,-0.02
310486,-0.02
310487,-0.02
310488,-0.02
310489,-0.02
310490,-0.02
310491,-0.02
310492,-0.02
310493,-0.02
310494,-0.02
310495,-0.02
310496,-0.02
310497,-0.02
310498,-0.02
310499,-0.02
310500,-0.02
310501,-0.02
310502,-0.02
310503,-0.02
310504,-0.02
310505,-0.02
310506,-0.02
310507,-0.02
310508,-0.02
310509,-0.02
310510,-0.02
310511,-0.02
310512,-0.02
310513,-0.02
310514,-0.02
310515,-0.02
310516,-0.02
310517,-0.02
310518,-0.02
310519,-0.02
310520,-0.02
310521,-0.02
310522,-0.02
310523,-0.02
310524,-0.02
310525,-0.02
310526,-0.02
310527,-0.02
310528,-0.02
310529,-0.02
310530,-0.02
310531,-0.02
310532,-0.02
310533,-0.02
310534,-0.02
310535,-0.02
310536,-0.02
310537,-0.02
310538,-0.02
310539,-0.02
310540,-0.02
310541,-0.02
310542,-0.02
310543,-0.02
310544,-0.10762185347861605
310545,-0.02
310546,-0.02
310547,-0.02
310548,-0.02
310549,-0.02
310550,-0.02
310551,-0.02
310552,-0.10762185347861605
310553,-0.02
310554,-0.02
310555,-0.02
310556,-0.02
310557,-0.02
310558,-0.02
310559,-0.02
310560,-0.02
310561,-0.02
310562,-0.02
310563,-0.02
310564,-0.02
310565,-0.02
310566,-0.02
310567,-0.02
310568,-0.02
310569,-0.02
310570,-0.02
310571,-0.02
310572,-0.02
310573,-0.02
310574,-0.02
310575,-0.02
310576,-0.10762185347861605
310577,-0.10762185347861605
310578,-0.02
310579,-0.02
310580,-0.02
310581,-0.02
310582,-0.02
310583,-0.02
310584,-0.02
310585,-0.02
310586,-0.02
310587,-0.02
310588,-0.02
310589,-0.02
310590,-0.02
310591,-0.02
310592,-0.02
310593,-0.02
310594,-0.02
310595,-0.02
310596,-0.02
310597,-0.04948094433149082
310598,-0.02
310599,-0.02
310600,-0.02
310601,-0.02
310602,-0.02
310603,-0.02
310604,-0.02
310605,-0.02
310606,-0.02
310607,-0.02
310608,-0.02
310609,-0.02
310610,-0.02
310611,-0.04234232689721157
310612,-0.02
310613,-0.02
310614,-0.02
310615,-0.02
310616,-0.02
310617,-0.02
310618,-0.02
310619,-0.02
310620,-0.02
310621,-0.02
310622,-0.02
310623,-0.02
310624,-0.10762185347861605
310625,-0.02
310626,-0.02
310627,-0.02
310628,-0.02
310629,-0.02
310630,-0.02
310631,-0.02
310632,-0.02
310633,-0.02
310634,-0.02
310635,-0.10762185347861605
310636,-0.09893863309231749
310637,-0.02
310638,-0.02
310639,-0.02
310640,-0.02
310641,-0.02
310642,-0.02
310643,-0.02
310644,-0.02
310645,-0.02
310646,-0.02
310647,-0.02
310648,-0.02
310649,-0.02
310650,-0.02
310651,-0.10762185347861605
310652,-0.02
310653,-0.02
310654,-0.02
310655,-0.02
310656,-0.02
310657,-0.02
310658,-0.02
310659,-0.02
310660,-0.02
310661,-0.02
310662,-0.02
310663,-0.02
310664,-0.02
310665,-0.02
310666,-0.02
310667,-0.02
310668,-0.02
310669,-0.02
310670,-0.02
310671,-0.02
310672,-0.02
310673,-0.02
310674,-0.02
310675,-0.02
310676,-0.02
310677,-0.10762185347861605
310678,-0.02
310679,-0.02
310680,-0.02
310681,-0.02
310682,-0.02
310683,-0.02
310684,-0.02
310685,-0.02
310686,-0.10762185347861605
310687,-0.02
310688,-0.02
310689,-0.02
310690,-0.02
310691,-0.02
310692,-0.02
310693,-0.02
310694,-0.02
310695,-0.02
310696,-0.10762185347861605
310697,-0.02
310698,-0.02
310699,-0.02
310700,-0.02
310701,-0.02
310702,-0.02
310703,-0.02
310704,-0.02
310705,-0.02
310706,-0.02
310707,-0.02
310708,-0.02
310709,-0.10762185347861605
310710,-0.02
310711,-0.02
310712,-0.02
310713,-0.02
310714,-0.02
310715,-0.02
310716,-0.02
310717,-0.02
310718,-0.02
310719,-0.02
310720,-0.02
360197,-0.09893863309231749
360198,-0.02
360199,-0.02
360200,-0.02
360201,-0.02
360202,-0.10762185347861605
360203,-0.02
360204,-0.02
360205,-0.02
360206,-0.02
360207,-0.02
360208,-0.02
360209,-0.02
360210,-0.02
360211,-0.02
360212,-0.02
360213,-0.02
360214,-0.02
360215,-0.02
360216,-0.10762185347861605
360217,-0.02
360218,-0.02
360219,-0.02
360220,-0.02
360221,-0.02
360222,-0.02
360223,-0.02
360224,-0.10762185347861605
360225,-0.02
360226,-0.10762185347861605
360227,-0.02
360228,-0.02
360229,-0.02
360230,-0.02
360231,-0.10762185347861605
360232,-0.02
360233,-0.10762185347861605
360234,-0.02
360235,-0.02
360236,-0.10762185347861605
360237,-0.02
360238,-0.02
360239,-0.02
360240,-0.02
360241,-0.02
360242,-0.02
360243,-0.02
360244,-0.02
360245,-0.02
360246,-0.02
360247,-0.02
360248,-0.02
360249,-0.10762185347861605
360250,-0.10762185347861605
360251,-0.02
360252,-0.02
360253,-0.02
360254,-0.02
360255,-0.02
360256,-0.02
360257,-0.08840213851443121
360258,-0.02
360259,-0.02
360260,-0.02
360262,-0.02
360263,-0.02
360264,-0.02
360265,-0.02
360266,-0.02
360267,-0.10762185347861605
360268,-0.02
360270,-0.035690050357621184
360271,-0.02
360272,-0.02
360273,-0.02
360274,-0.02
360275,-0.02
360276,-0.02
360277,-0.02
360278,-0.02
360279,-0.02
360280,-0.02
360281,-0.02
360282,-0.02
360283,-0.02
360284,-0.02
360285,-0.02
360286,-0.02
360287,-0.038592224132330655
360288,-0.02
360289,-0.02
360290,-0.10562455589279485
360291,-0.02
360292,-0.02
360293,-0.10762185347861605
360294,-0.02
360295,-0.02
360296,-0.02
360297,-0.02
360298,-0.02
360299,-0.02
360300,-0.02
360301,-0.02
360302,-0.02
360303,-0.02
360304,-0.02
360305,-0.02
360306,-0.10762185347861605
360307,-0.02
360308,-0.10762185347861605
360309,-0.10762185347861605
360310,-0.10682719752850836
360311,-0.10762185347861605
360312,-0.09565748136862803
360313,-0.09340286876514453
360314,-0.02
360315,-0.02
360316,-0.10762185347861605
360317,-0.02
360318,-0.02
360319,-0.02
360320,-0.02
360321,-0.02
360322,-0.10762185347861605
360323,-0.02
360324,-0.02
360325,-0.10762185347861605
360326,-0.02
360327,-0.0798489385519705
360328,-0.007597937676589346
360329,-0.10150757048037821
360330,-0.10762185347861605
360331,-0.10762185347861605
360332,-0.02
360333,-0.02
360334,-0.02
360335,-0.02
360336,-0.02
360337,-0.02
360338,-0.09893863309231749
360339,-0.02
360340,-0.02
360341,-0.10762185347861605
360342,-0.02
360343,-0.10762185347861605
360344,-0.02
360345,-0.10762185347861605
360346,-0.02
360347,-0.10762185347861605
360348,-0.10762185347861605
360349,-0.10762185347861605
360350,-0.09723869215584119
360351,-0.10762185347861605
360352,-0.02
360353,-0.10762185347861605
360354,-0.02
360355,-0.02
360356,-0.02
360357,-0.09691595566094663
360358,-0.02
360359,-0.02
360360,-0.02
360361,-0.02
360362,-0.02
360363,-0.02
360364,-0.02
360365,-0.08299110311216719
360366,-0.082383432938902
360367,-0.09383903565515579
360368,-0.02
360369,-0.02
360370,-0.10762185347861605
360371,-0.02
360372,-0.09705096812543408
360373,-0.02
360374,-0.02
360375,-0.02
360376,-0.02
360377,-0.02
360378,-0.02
360379,-0.02
360380,-0.10762185347861605
360381,-0.02
360382,-0.02
360383,-0.02
360384,-0.02
360385,-0.02
360386,-0.02
360387,-0.02
360388,-0.02
360389,-0.02
360390,-0.02
360391,-0.02
360392,-0.10762185347861605
360393,-0.02
360394,-0.02
360395,-0.02
360396,-0.02
360397,-0.007597937676589346
360399,-0.02
360400,-0.02
360401,-0.10762185347861605
360402,-0.02
360403,-0.10762185347861605
360404,-0.0981747204863487
360405,-0.0969227247338352
360406,-0.02
360407,-0.02
360408,-0.02
360409,-0.02
360410,-0.02
360411,-0.02
360412,-0.10762185347861605
360413,-0.02
360414,-0.02
360415,-0.02
360416,-0.10762185347861605
360417,-0.02
360418,-0.02
360419,-0.10762185347861605
360420,-0.02
360421,-0.07751044367737625
360422,-0.02
360423,-0.02
360424,-0.02
360425,-0.02
360426,-0.10762185347861605
360427,-0.02
360428,-0.02
360429,-0.10762185347861605
360430,-0.02
360431,-0.02
360432,-0.02
360433,-0.02
360434,-0.02
360435,-0.02
360436,-0.02
360437,-0.10762185347861605
362743,-0.09812975825427561
362744,-0.02
362745,-0.10762185347861605
362746,-0.09698355882932624
362747,-0.02
362748,-0.02
362749,-0.02
362750,-0.02
362751,-0.10762185347861605
362752,-0.10762185347861605
362753,-0.06604392026168926
362754,-0.10762185347861605
362755,-0.02
362756,-0.0968277798626215
362757,-0.02
362758,-0.02
362759,-0.02
362760,-0.02
362761,-0.02
362762,-0.02
362763,-0.02
362764,-0.10762185347861605
362765,-0.10762185347861605
362766,-0.10762185347861605
362767,-0.02
362768,-0.02
362769,-0.02
362770,-0.02
362771,-0.027674649791083184
362772,-0.02
362773,-0.10762185347861605
362774,-0.10762185347861605
362775,-0.02
362776,-0.02
362777,-0.10762185347861605
362778,-0.09709803987284923
362779,-0.10762185347861605
362780,-0.10762185347861605
362781,-0.10762185347861605
362782,-0.02
362783,-0.02
362784,-0.10762185347861605
362785,-0.08119824179598065
362786,-0.02
362787,-0.02
362788,-0.02
362789,-0.10762185347861605
362790,-0.09684136691816926
362791,-0.02
362792,-0.10762185347861605
362793,-0.02
362794,-0.02
362795,-0.02
362796,-0.10762185347861605
362797,-0.02
362798,-0.02
362799,-0.10762185347861605
362800,-0.02
362801,-0.02
362802,-0.085484656466886
362803,-0.02
362804,-0.02
362805,-0.02
362806,-0.02
362807,-0.02
362808,-0.02
362809,-0.02
362810,-0.10762185347861605
362811,-0.09707787780833088
362812,-0.10762185347861605
362813,-0.02
362814,-0.02
362815,-0.09688885985916451
362816,-0.0935289195149402
362817,-0.10762185347861605
362818,-0.02
362819,-0.02
362820,-0.02
362821,-0.02
362822,-0.10762185347861605
362823,-0.02
362824,-0.02
362825,-0.02
362826,-0.02
362827,-0.02
362828,-0.10762185347861605
362829,-0.02
362830,-0.02
362831,-0.02
362832,-0.02
362833,-0.02
362834,-0.10762185347861605
362835,-0.02
362836,-0.02
362837,-0.02
362838,-0.02
362839,-0.02
362840,-0.02
362841,-0.10762185347861605
362842,-0.02
362843,-0.02
362844,-0.02
362845,-0.02
362846,-0.02
362847,-0.02
362848,-0.10762185347861605
362849,-0.09697680725511837
362850,-0.10762185347861605
362851,-0.02
362852,-0.02
362853,-0.02
362854,-0.02
362855,-0.02
362856,-0.02
362857,-0.02
362858,-0.02
362859,-0.02
362860,-0.02
362861,-0.08557553283990811
362862,-0.10762185347861605
362863,-0.02
362864,-0.02
362865,-0.02
362866,-0.02
362867,-0.08558309177725287
362869,-0.10762185347861605
362870,-0.02
362871,-0.06985072676568055
362872,-0.10762185347861605
362873,-0.10762185347861605
362874,-0.10762185347861605
362875,-0.02
362876,-0.10762185347861605
362877,-0.02
362878,-0.02
362879,-0.02
362880,-0.02
362881,-0.02
362882,-0.02
362883,-0.02
362884,-0.10762185347861605
362885,-0.10762185347861605
362886,-0.10762185347861605
362887,-0.02
362888,-0.10762185347861605
362889,-0.02
362890,-0.10762185347861605
362891,-0.02
362892,-0.02
362893,-0.02
362894,-0.02
362895,-0.02
362896,-0.02
362897,-0.02
362898,-0.02
362899,-0.02
362900,-0.02
362901,-0.10762185347861605
362902,-0.02
362903,-0.02
362904,-0.02
362905,-0.09550701058674471
362906,-0.02
362907,-0.02
362908,-0.10709654243711647
362909,-0.02
362910,-0.02
362911,-0.02
362912,-0.10762185347861605
362913,-0.10762185347861605
362914,-0.10762185347861605
362915,-0.08298326963391783
362916,-0.02
362917,-0.10762185347861605
362918,-0.02
362919,-0.02
362920,-0.02
362921,-0.02
362922,-0.007597937676589346
362923,-0.02
362924,-0.0946431134674744
362925,-0.0946431134674744
362926,-0.10762185347861605
362927,-0.02
362928,-0.02
362929,-0.02
362930,-0.09867627707915705
362931,-0.10762185347861605
